X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process,INSPECTION
175,4.45,28.5,175,4.4,4.41,0.246,2.78E-19,325,0,2.73E-07,120.55,2.36,0.375,120.5,2.3,4.175,1.69,2.69E-19,326,0,0,76.75,3.5,3.5,76.75,3.5,3.5,0,0,0,0,1106,30.1,-19.6435,1106,30.15,3.5,0.501,2.78E-19,324,0,7.21E-06,15.5,0,0,50,6,FAIL
175,4.54,12.9,175,4.485,4.355,-0.201,2.79E-19,328,0,0,120.4,2.415,9.75,120.4,2.37,4.245,0.835,2.68E-19,332,0,-3.67E-07,76.75,3.5,3.5,76.75,3.5,3.5,0,0,0,0,78.5,30.15,-7.9,78.5,30.15,3.499999523,-1.52,0,331,0,0,15.5,0,0,50,6,FAIL
148.5,5.845,34.775,148.5,6.175,54.145,4.54,0.0801,326,9.17,0.000469,88.85,-7.64,-40.25,88.75,-7.405,11.905,-8.88,0.158,324,33.3,0.0066,32,3.5,3.5,32,3.5,3.5,0,0,0,0,954,56.95,44.1,954,56.8,3.500000477,14.3,0.808,318,116,0.154,15.5,4,0,50,6,FAIL
149,10.51,37.9,149,10.795,44.185,6.46,0.138,323,23.2,0.00354,87.8,-5.7,-5.875,87.75,-5.32,35.065,-4.78,0.0935,322,27.8,0.00319,32,3.5125,6.625,32,3.5,3.5,0,0,0,0,961.5,56.65,-56.85,961.5,56.8,3.499999523,23.8,0.982,317,122,0.188,15.5,0,0,50,6,FAIL
150,13.735,41,150,13.915,24.315,8.91,0.14,325,30.8,0.00527,87.1,-1.56,81.5,87.05,-1.29,50.615,-4.26,0.0662,324,16.5,0.00109,32,3.5125,9.75,32,3.5,3.5,0,0,0,0,964,56.85,8.65,964.5,56.8,3.5,23.1,0.965,318,115,0.186,15.5,4,0,50,6,FAIL
150.5,4.85,-224.5,150.5,4.78,4.09,5.95,0.102,326,8.6,0.000178,86.85,2.71,19.125,86.8,2.72,4.465,-6.68,0.107,325,6.33,5.08E-05,32,3.5,3.5,32,3.5,3.5,0,0,0,0,972,56.9,25.3,972,56.8,3.5,15.4,0.709,319,118,0.135,15.5,1,2,20,6,FAIL
151.5,14.875,-15.25,151.5,14.835,4.02,6.38,0.122,326,31.8,0.00514,86.75,2.8375,9.75,86.75,2.815,4.505,-4.79,0.0868,325,6.39,4.15E-05,32,3.5,3.5,32,3.5,3.5,0,0,0,0,974.5,56.65,-52.5,974.5,56.8,3.499999523,26.6,1.1,319,119,0.21,15.5,1,38,20,6,FAIL
153,14.915,3.5,153,14.88,3.9435,5.9,0.114,325,33,0.00485,86.7,2.91,6.6,86.7,2.915,4.545,-4.94,0.0825,325,5.85,1.32E-05,32,3.5,3.5,32,3.5,3.5,0,0,0,0,982,56.9,37.45,982.5,56.8,3.500000477,17.5,0.873,317,115,0.166,15.5,1,38,20,6,FAIL
154,14.75,-15.25,154,14.925,3.86,8.11,0.13,325,32.4,0.00535,86.65,3.075,34.75,86.65,3.026,4.575,-4.4,0.0836,325,6.99,5.29E-05,32,3.5,3.5,32,3.5,3.5,0,0,0,0,985,56.85,-11.02,985,56.8,3.499999523,19.3,0.768,319,120,0.147,15.5,1,38,20,6,FAIL
155,14.965,22.25,155,14.955,3.781,9.15,0.159,326,33.2,0.00668,86.6,3.1375,9.75,86.6,3.1305,4.6,-6.29,0.0877,325,7.16,-1.37E-05,32,3.5125,9.75,32,3.5,3.5,0,0,0,0,992.5,56.75,-27.045,992.5,56.8,3.5,23.2,1.08,319,118,0.208,15.5,1,39,20,6,FAIL
157,11.915,-30.9,157,12,3.5,7.09,0.135,325,31.7,0.00574,94.05,3.5875,44.15,94.05,3.5,3.5,-5.18,0.0846,325,5.32,2.68E-05,33,3.5,3.5,33,3.5,3.5,0,0,0,0,-174,56.85,8.9,-173,56.8,3.5,20.8,0.829,317,117,0.159,15.5,1,40,20,6,FAIL
158,2.975,84.65,158,7,503.5,12.4,0.188,326,15.2,0.00137,94.05,3.5,0.35,94.05,3.4005,-15.6,-4.84,0.0855,325,5.6,1.33E-05,33,3.5,3.5,33,3.5,3.5,0,0,0,0,-168.5,56.8,-34.5,-168,56.8,3.499999523,19.8,0.919,319,117,0.177,15.5,1,40,20,6,FAIL
176.5,2.125,25.4,176.5,2,3.5,-0.0382,2.79E-19,328,0,-7.88E-07,127.25,3.4375,-24.65,127.25,3.5,3.5,0.535,2.68E-19,332,0,-7.67E-07,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,-1065,30.199625,26.5625,-1065,30.15,3.5,-1.29,0,331,0,6.33E-06,15.5,1,40,20,6,FAIL
176.5,2,-27.75,176.5,2,3.5,-0.0382,2.79E-19,328,0,-7.88E-07,127.25,3.5625,31.65,127.25,3.5,3.5,0.535,2.68E-19,332,0,-7.67E-07,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,-1062.5,30.199625,20.4125,-1062,30.15,3.5,-1.29,0,331,0,6.33E-06,15.5,1,40,20,6,FAIL
176.5,2.125,60,176.5,2,3.5,0.528,2.78E-19,324,0,1.50E-06,127.25,3.45,-21.5,127.25,3.5,3.5,1.05,2.69E-19,326,0,0,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,-27.5,30.15,-17.45,-27,30.15,3.5,0.118,2.78E-19,323,0,0,15.5,1,40,20,6,FAIL
176,2.015,37.85,176,2,3.5,0.0989,2.79E-19,328,0,1.15E-06,127.25,3.45,-21.5,127.25,3.5,3.5,-1.17,2.68E-19,332,0,-4.63E-07,77.75,3.5,6.625,77.75,3.5,3.5,0,0,0,0,-1057,30.1995,25.31875,-1057,30.15,3.500000477,-1.8,0,331,0,7.00E-06,15.5,1,2,50,6,FAIL
176,1.96,19.15,176,2,3.5,0.0989,2.79E-19,328,0,1.15E-06,127.25,3.45,-21.5,127.25,3.5,3.5,-1.17,2.68E-19,332,0,-4.63E-07,77.75,3.5,6.625,77.75,3.5,3.5,0,0,0,0,-1054.5,30.1495,-13.13125,-1054.5,30.15,3.499999523,-1.8,0,331,0,7.00E-06,15.5,0,0,50,6,FAIL
176,1.925,-2.75,176,2,3.5,-0.429,2.78E-19,325,0,3.19E-06,127.25,3.55,28.5,127.25,3.5,3.5,-0.0699,2.69E-19,327,0,-3.83E-06,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,-19.5,30.0995,-30.35,-19,30.15,3.499999523,0.207,2.78E-19,323,0,-2.35E-07,15.5,0,0,50,6,FAIL
175.5,2.015,-2.75,175.5,2,3.5,0.536,2.79E-19,328,0,6.72E-07,127.25,3.45,-18.4,127.25,3.5,3.5,-0.0838,2.68E-19,332,0,-5.27E-07,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,-1049,30.1495,16.775,-1049,30.15,3.5,-1.52,0,331,0,-9.06E-06,15.5,4,0,50,6,FAIL
175.5,2.025,3.5,175.5,2,3.5,0.536,2.79E-19,328,0,6.72E-07,127.25,3.4375,-27.75,127.25,3.5,3.5,-0.0838,2.68E-19,332,0,-5.27E-07,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,-1046.5,30.1495,-4.375,-1046.5,30.15,3.5,-1.52,0,331,0,-9.06E-06,15.5,0,0,50,6,FAIL
201.5,3.4875,-2.75,201.5,3.5,3.5,-0.356,2.78E-19,325,0,1.75E-07,161.5,3.5125,9.75,161.5,3.5,3.5,0.569,2.69E-19,327,0,0,122.5,3.5,3.5,122.5,3.5,3.5,0,0,0,0,-524,3.501,3.406,-524,3.5,3.5,0.207,2.78E-19,324,0,1.57E-06,15.5,0,0,50,6,FAIL
201.5,3.5125,-2.75,201.5,3.5,3.5,0.29,2.79E-19,328,0,0,161.5,3.5,6.625,161.5,3.5,3.5,0.685,2.68E-19,332,0,0,122.5,3.5,6.625,122.5,3.5,3.5,0,0,0,0,-1556.5,3.5005,3.75,-1556.5,3.5,3.5,-1.46,0,331,0,6.06E-06,15.5,1,2,50,6,FAIL
201.5,3.5125,9.75,201.5,3.5,3.5,0.29,2.79E-19,328,0,0,161.5,3.475,-5.9,161.5,3.5,3.5,0.685,2.68E-19,332,0,0,122.5,3.4875,3.5,122.5,3.5,3.5,0,0,0,0,-1556.5,3.4995,3.094,-1556.5,3.5,3.5,-1.46,0,331,0,6.06E-06,15.5,0,0,50,6,FAIL
201.5,3.5,0.375,201.5,3.5,3.5,-0.0732,2.78E-19,325,0,1.95E-06,161.5,3.525,16,161.5,3.5,3.5,0.729,2.69E-19,326,0,-4.46E-08,122.5,3.5,3.5,122.5,3.5,3.5,0,0,0,0,-524,3.4995,3.25,-524,3.5,3.5,-0.0861,2.78E-19,323,0,-8.93E-07,15.5,0,0,50,6,FAIL
195.5,-5.35,50.35,195.5,-5.45,3.5,-5.57,0.125,328,31.3,0.00482,150.5,-12.625,31.65,150.5,-12.7,3.4999045,-12,0.189,326,48.8,0.0129,111,-13.35,-27.75,110.85,-13.35,3.5000955,0,0,0,0,-866.5,3.5,3.5,-866.5,3.5,3.5,-0.219,2.70E-19,329,0,0,15.5,4,0,50,6,FAIL
194.5,-5.5125,19.15,194.5,-5.45,3.4999045,-3.36,0.105,328,30.8,0.004,149,-12.725,3.5,148.5,-12.7,3.5,-9.99,0.16,327,49,0.011,109.3,-13.35,12.875,109.15,-13.35,3.5,0,0,0,0,-866.5,3.5005,3.875,-866.5,3.5,3.5,-0.537,2.70E-19,328,0,0,15.5,0,0,50,6,FAIL
193.5,-5.55,-15.25,193.5,-5.45,3.5,-5.01,0.1,328,28.9,0.0037,147,-12.775,0.4,147,-12.7,3.5,-7.41,0.136,327,47.7,0.00907,107.6,-13.25,12.9,107.45,-13.35,3.5000477,0,0,0,0,-866.5,3.499,2.875,-866.5,3.5,3.5,-0.309,2.70E-19,328,0,3.57E-06,15.5,0,0,50,6,FAIL
192.5,-5.4625,-9,192.5,-5.45,3.5000477,-8.56,0.13,328,29.4,0.00483,145.5,-12.525,69,145.5,-12.7,3.5,-11.9,0.198,326,48.9,0.0133,105.95,-13.3625,0.375,105.8,-13.35,3.5000477,0,0,0,0,-866.5,3.5,3.375,-866.5,3.5,3.5,-0.333,2.70E-19,328,0,0,15.5,1,2,50,6,FAIL
192,-5.4625,-21.5,191.5,-5.45,3.4999045,-7.99,0.13,328,29.5,0.00477,144,-12.5875,6.625,144,-12.7,3.5000477,-10.8,0.191,326,51.2,0.0129,104.25,-13.3,22.275,104.1,-13.35,3.5000955,0,0,0,0,-866.5,3.5,3.375,-866.5,3.5,3.5,-0.219,2.70E-19,328,0,1.25E-06,15.5,1,7,50,6,FAIL
191,-5.5,-15.275,191,-5.45,3.5000955,-6.25,0.118,328,31.1,0.00441,142.5,-12.6375,41,142,-12.7,3.4999523,-6.94,0.172,325,50.7,0.0118,102.5,-13.35,6.625,102.35,-13.35,3.4999523,0,0,0,0,-866.5,3.5,3.844,-866.5,3.5,3.5,-0.423,2.70E-19,328,0,1.47E-06,15.5,1,7,50,6,FAIL
172,-4.975,12.875,172,-5.0185,1.8550477,-6.64,0.127,328,29.7,0.00486,106.4,-14.04,22.275,106.35,-14.135,3.0019523,-9.19,0.196,326,50,0.0134,55.15,-13.2375,31.65,55,-13.35,3.4999045,0,0,0,0,-228.5,30.15,-3.7,-228,30.15,3.499999523,-0.333,2.70E-19,328,0,2.16E-06,15.5,1,7,50,6,FAIL
171,-5.175,31.65,171,-5.1855,1.8099523,-3.26,0.112,328,31.6,0.00419,104.75,-14.19,-37.1,104.7,-14.175,3.1929523,-9.32,0.17,326,48.5,0.0116,53.45,-13.2375,31.65,53.3,-13.35,3.4999523,0,0,0,0,-225.5,30.1995,25.175,-225.5,30.15,3.5,-0.626,2.70E-19,328,0,3.30E-06,15.5,1,7,50,6,FAIL
170,-5.2375,28.5,170,-5.356,1.785,-7.9,0.142,328,29.3,0.00525,103.1,-13.99,47.225,103.05,-14.195,3.388,-9.06,0.182,325,48.3,0.0125,51.7,-13.4,3.5,51.55,-13.35,3.5000955,0,0,0,0,-223,30.1505,-13.05,-223,30.15,3.5,-0.447,2.70E-19,328,0,-1.85E-06,15.5,1,7,50,6,FAIL
169.5,-5.55,-15.25,169.5,-5.45,3.5,-7.06,0.111,328,30.2,0.00402,101.45,-14.19,72.25,101.45,-14.2,3.5,-7.82,0.199,326,52.6,0.0135,50.1,-13.35,16,49.95,-13.35,3.5,0,0,0,0,-220.5,30.2005,10.85,-220,30.15,3.5,-0.537,2.70E-19,328,0,0,15.5,1,7,50,6,FAIL
183.5,3.4625,-9,183.5,3.5,3.5,0.673,2.79E-19,328,0,0,126.8,1.935,9.75,126.8,2,3.5,0.0857,2.68E-19,332,0,0,76.75,3.4875,-2.75,76.75,3.5,3.5,0,0,0,0,-907.5,30.15,3.4375,-907.5,30.15,3.500000477,-0.885,0,331,0,7.54E-06,15.5,1,7,50,6,FAIL
183.5,3.475,-9,183.5,3.5,3.5,0.673,2.79E-19,328,0,0,126.65,1.985,12.9,126.65,2,3.5,0.0857,2.68E-19,332,0,0,76.75,3.4875,-2.75,76.75,3.5,3.5,0,0,0,0,-905,30.15,-12.275,-904.5,30.15,3.5,-0.885,0,331,0,7.54E-06,15.5,1,7,50,6,FAIL
183.5,3.475,-9,183.5,3.5,3.5,-0.57,2.78E-19,325,0,0,126.5,1.95,-2.75,126.5,2,3.5,-0.0701,2.69E-19,326,0,0,76.75,3.5125,9.75,76.75,3.5,3.5,0,0,0,0,130,30.1995,24.675,130.5,30.15,3.5,0.68,2.78E-19,323,0,-2.09E-06,15.5,1,7,50,6,FAIL
183.5,3.475,-2.75,183.5,3.5,3.5,-0.0732,2.78E-19,325,0,0,126.35,1.985,-5.9,126.35,2,3.5,-0.23,2.69E-19,326,0,0,76.75,3.5,3.5,76.75,3.5,3.5,0,0,0,0,133,30.1005,-9.55,133,30.15,3.5,-0.176,2.78E-19,323,0,2.14E-06,15.5,1,2,50,6,FAIL
183.5,3.4875,0.375,183.5,3.5,3.5,-0.638,2.79E-19,328,0,0,126.2,2.025,-9,126.2,2,3.5,-0.423,2.68E-19,332,0,0,76.75,3.525,12.875,76.75,3.5,3.5,0,0,0,0,-897,30.2,17.4,-897,30.15,3.5,-1.8,0,331,0,-6.36E-06,15.5,0,0,50,6,FAIL
183.5,3.4625,-15.25,183.5,3.5,3.5,-0.638,2.79E-19,328,0,0,126.05,3.0875,-240,126.05,2.56,-231,-0.423,2.68E-19,332,0,0,76.75,3.525,9.75,76.75,3.5,3.5,0,0,0,0,-894.5,30.2,7.875,-894,30.15,3.500000477,-1.8,0,331,0,-6.36E-06,15.5,0,0,50,6,FAIL
145,3.275,53.5,145,3.195,5.18,-3.89,0.0521,328,4.02,7.33E-06,88.2,4.9625,-12.1,88.2,4.97,3.8535,-1.01,0.0177,327,0.188,-7.01E-07,45,3.4875,0.375,45,3.5,3.5,0,0,0,0,2118.5,55.85,-17.1,2118.5,30.15,3.500000477,0.484,4.89E-09,328,0,-0.00139,15.5,4,0,50,6,FAIL
144.5,3.425,41,144.5,3.365,5.21,-4.18,0.049,329,3.62,1.46E-05,88.35,5.0975,16,88.35,4.995,3.659,-0.914,0.0196,328,1.22,-1.12E-06,45,3.5125,9.75,45,3.5,3.5,0,0,0,0,2123.5,54.15,-27.95,2123.5,30.15,3.499999523,0.234,2.72E-19,329,0,-0.00152,15.5,4,0,50,6,FAIL
144.5,3.6125,53.475,144.5,3.5,3.5,-2.49,0.0512,329,5.82,1.55E-05,88.5,5.2225,87.75,88.5,5,3.5,0.685,0.0213,327,1.81,1.24E-06,45,3.5,3.5,45,3.5,3.5,0,0,0,0,2128.5,52.5,-5.85,2128.5,30.15,3.5,-0.213,2.72E-19,329,0,0.000534,15.5,0,0,50,6,FAIL
144.5,3.625,69,144.5,3.5,3.5,-3.04,0.0513,329,4.95,0,88.65,4.95,22.275,88.65,5,3.5,0.848,0.0191,328,1.88,0,45,3.575,31.65,45,3.5,3.5,0,0,0,0,2133.5,50.9,-36.15,2133.5,30.15,3.5,-0.526,2.72E-19,329,0,4.56E-06,15.5,1,2,50,6,FAIL
144.5,3.6125,59.75,144.5,3.5,3.5,-3.64,0.053,329,3.89,7.89E-06,88.8,4.94,0.375,88.8,5,3.5,0.0738,0.017,328,0.833,-3.50E-06,45,3.5,3.5,45,3.5,3.5,0,0,0,0,2138.5,49.35,6.84,2138.5,30.15,3.5,-0.456,2.72E-19,329,0,-0.000715,15.5,1,0,50,6,FAIL
144.5,3.6125,56.65,144.5,3.5,3.5,-3.93,0.0545,329,3.94,1.63E-05,88.95,4.8875,-24.65,88.95,5,3.5,0.848,0.021,327,1.77,0,45,3.5,3.5,45,3.5,3.5,0,0,0,0,2138.5,47.8,-4,2138.5,30.15,3.500000477,0.228,2.72E-19,329,0,0.000694,15.5,1,0,50,6,FAIL
144.5,3.6125,53.475,144.5,3.5,3.5,-3.34,0.0496,329,4.59,1.48E-05,89.1,5.075,3.5,89.1,5,3.5,1.32,0.0163,328,3.11,0,45,3.5,3.5,45,3.5,3.5,0,0,0,0,2148.5,46.35,4.465,2148.5,30.15,3.499999523,-0.57,2.72E-19,329,0,-0.00164,15.5,1,0,50,6,FAIL
144.5,3.525,28.5,144.5,3.5,3.5,-3.34,0.0483,329,4.24,7.07E-06,89.25,5.0275,-5.85,89.25,5,3.5,-1.15,0.0216,328,1.19,-1.19E-06,45,3.5,3.5,45,3.5,3.5,0,0,0,0,3.5,44.65,-55.95,3.5,30.15,3.499999523,0.378,2.72E-19,329,0,-0.000196,15.5,1,0,50,6,FAIL
144.5,3.6125,59.75,144.5,3.5,3.5,-2.79,0.0504,329,5.22,7.64E-06,89.4,5.11,6.625,89.4,5,3.5,1.15,0.0229,328,2.27,-1.55E-06,45,3.4875,0.375,45,3.5,3.5,0,0,0,0,-2141.5,43.2,-24.455,-2136.5,30.15,3.5,0.309,2.72E-19,329,0,-0.000977,15.5,1,0,50,6,FAIL
144.5,3.5875,44.1,144.5,3.5,3.5,-3.93,0.0507,329,2.98,0,89.5,4.96,0.375,89.5,5,3.5,-0.0685,0.0191,328,1.18,-2.52E-06,45,3.5,3.5,45,3.5,3.5,0,0,0,0,-2136.5,41.8,5.75,-2136.5,30.15,3.5,-0.185,2.72E-19,329,0,-0.000865,15.5,1,0,50,6,FAIL
173.5,4.4,16,173.5,4.4,4.88,-0.0924,2.79E-19,328,0,0,134.5,4.75,-12.15,134.5,4.7,2.475,1.79,2.68E-19,332,0,3.07E-08,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,-881,30.1495,-2.08125,-881,30.15,3.499999523,-1.52,0,331,0,6.71E-06,15.5,1,0,50,6,FAIL
173.5,4.6,12.9,173.5,4.53,4.75,-0.748,2.78E-19,325,0,4.12E-07,134.5,4.585,0.375,135,4.59,2.325,-0.23,2.69E-19,327,0,0,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,154,30.2,19.975,154,30.15,3.5,0.297,2.78E-19,324,0,0,15.5,1,0,50,6,FAIL
173.5,4.69,12.9,173.5,4.65,4.61,-0.0924,2.79E-19,328,0,0,135,4.475,-12.15,135,4.465,2.19,1.79,2.68E-19,332,0,3.07E-08,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,-876,30.1495,-6.43125,-875.5,30.15,3.5,-1.52,0,331,0,6.71E-06,15.5,1,0,50,6,FAIL
174,4.65,-15.25,174,4.755,4.445,-0.584,2.79E-19,328,0,4.87E-07,135,4.35,-2.75,135,4.325,2.065,-0.553,2.68E-19,332,0,-4.54E-07,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,-873,30.150375,-2.13125,-873,30.15,3.5,-1.17,0,331,0,-6.76E-06,15.5,1,2,50,6,FAIL
174,4.9,6.625,174,4.84,4.275,-0.584,2.79E-19,328,0,4.87E-07,135,4.165,3.5,135,4.175,1.965,-0.553,2.68E-19,332,0,-4.54E-07,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,-870.5,30.150375,-10.18125,-870,30.15,3.5,-1.17,0,331,0,-6.76E-06,15.5,0,0,50,6,FAIL
174,4.835,0.375,174,4.905,4.105,-0.711,2.78E-19,325,0,-1.28E-07,135,4.065,6.625,135,4.025,1.89,0.0897,2.69E-19,326,0,-2.79E-08,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,164.5,30.1505,-15.3,165,30.15,3.499999523,-0.0861,2.78E-19,323,0,2.05E-06,15.5,4,0,50,6,FAIL
174,4.925,-24.65,174,4.96,3.907,0.387,2.78E-19,325,0,-2.92E-07,135,3.8625,-2.75,135,3.852,1.83,-0.709,2.69E-19,327,0,0,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,167.5,30.15,-12.775,167.5,30.15,3.499999523,0.386,2.78E-19,324,0,1.84E-06,15.5,0,0,50,6,FAIL
174.5,5.065,12.9,174.5,4.99,3.7215,0.153,2.79E-19,329,0,0,135,3.7,0.375,135,3.69,1.795,0.366,2.68E-19,332,0,1.06E-06,77.75,3.5125,9.75,77.75,3.5,3.5,0,0,0,0,-862.5,30.1505,5.8735,-862.5,30.15,3.5,-1.86,0,331,0,1.75E-05,15.5,0,0,50,6,FAIL
174.5,5.085,37.85,174.5,5,3.5252,0.153,2.79E-19,329,0,0,135,3.5375,0.375,135,3.51855,1.78,0.366,2.68E-19,332,0,1.06E-06,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,-860,30.1505,-19.2565,-859.5,30.15,3.5,-1.86,0,331,0,1.75E-05,15.5,0,0,50,6,FAIL
174.5,4.915,-24.65,174.5,5,3.5,1.34,2.78E-19,325,0,5.45E-07,135,3.4875,-2.75,135,3.5,3.5,0.41,2.69E-19,327,0,-9.39E-07,77.75,3.5,3.5,77.75,3.5,3.5,0,0,0,0,175.5,30.151,-7.575,175.5,30.15,3.5,0.68,2.78E-19,323,0,1.39E-06,15.5,4,0,50,6,FAIL
182,3.4375,-24.65,182,3.5,3.5,-0.338,2.79E-19,328,0,0,122.2,5.04,-15.25,122.2,5,3.5,-0.403,2.68E-19,332,0,3.96E-08,76.75,3.525,12.875,76.75,3.5,3.5,0,0,0,0,233.5,30.1995,30.775,233.5,30.15,3.5,-1.17,0,331,0,5.64E-06,15.5,4,0,50,6,FAIL
182,3.4375,-24.65,182,3.5,3.5,-0.338,2.79E-19,328,0,0,122.35,5.085,6.625,122.35,5,3.5,-0.403,2.68E-19,332,0,3.96E-08,76.75,3.5,3.5,76.75,3.5,3.5,0,0,0,0,238.5,30.1995,11.525,238.5,30.15,3.500000477,-1.17,0,331,0,5.64E-06,15.5,0,0,50,6,FAIL
182,3.45,-15.25,182,3.5,3.5,0.59,2.79E-19,328,0,6.73E-07,122.5,5.04,9.75,122.5,5,3.5,-0.234,2.68E-19,332,0,-2.29E-07,76.75,3.5125,6.625,76.75,3.5,3.5,0,0,0,0,238.5,30.150375,-13.956,238.5,30.15,3.499999523,-1.23,0,332,0,0,15.5,1,2,50,6,FAIL
182,3.5375,22.25,182,3.5,3.5,0.59,2.79E-19,328,0,6.73E-07,122.65,4.925,-5.9,122.65,5,3.5,-0.234,2.68E-19,332,0,-2.29E-07,76.75,3.5125,3.5,76.75,3.5,3.5,0,0,0,0,243.5,30.050375,-37.456,243.5,30.15,3.5,-1.23,0,332,0,0,15.5,4,0,50,6,FAIL
182,3.4375,-21.5,182,3.5,3.5,-0.816,2.78E-19,325,0,1.23E-07,122.8,4.985,28.5,122.8,5,3.5,-0.0698,2.69E-19,327,0,0,76.75,3.5,3.5,76.75,3.5,3.5,0,0,0,0,1276,30.1495,-6.775,1276,30.15,3.5,-1.8,2.78E-19,323,0,0,15.5,0,0,50,6,FAIL
154,-2.675,138,154,-2.35,65,-5.68,0.0946,325,20.8,0.00249,80.65,12.6,97.35,80.7,13.1,49.05,10.1,0.188,323,26.2,0.0064,32,3.5,3.5,32,3.5,3.5,0,0,0,0,1206.5,56.8,-13.74,1206.5,56.8,3.499999523,25.9,0.979,318,120,0.188,15.5,0,0,50,6,FAIL
153.5,3.3625,-46.55,153.5,3.5,3.5,-3.88,0.0696,326,3.8,1.10E-05,81.6,4.9475,-90.5,81.6,8,503.5,9.8,0.149,324,10.7,0.000481,32,3.5,6.625,32,3.5,3.5,0,0,0,0,1209,56.85,27.75,1209.5,56.8,3.5,17.2,0.816,323,120,0.157,15.5,0,0,50,6,FAIL
153.5,3.675,81.9,153.5,3.5,3.5,-4.48,0.0669,326,4.9,1.04E-05,82.6,14.615,-121.75,82.65,10.5,-496.5,-0.0283,0.053,324,22.2,0.00123,32,3.5,3.5,32,3.5,3.5,0,0,0,0,1217,56.95,45.55,1217,56.8,3.5,15.4,0.706,318,117,0.133,15.5,0,0,50,6,FAIL
153.5,3.6125,62.85,153.5,3.5,3.5,-3.84,0.0646,326,4.63,9.39E-06,83.3,5.1375,-112.25,83.3,5,3.5,11.1,0.165,325,11.1,0.000468,32,3.5,3.5,32,3.5,3.5,0,0,0,0,1219.5,56.75,-44,1219.5,56.8,3.5,27.3,1.08,318,119,0.206,15.5,1,2,20,6,FAIL
153.5,3.4125,-30.75,153.5,3.5,3.5,-3.04,0.0459,325,1.77,0,83.45,5.1375,12.875,83.45,5,3.5,0.379,0.0171,324,1.9,0,32.8,28.65,78.5,32.95,28.5,3.5,0,0,0,0,1227,56.8,-19.8,1227.5,56.8,3.5,22.3,0.952,320,118,0.184,15.5,1,47,20,6,FAIL
148.5,5.115,47.225,148.5,5,3.5,-3.59,0.0661,324,5.46,0,88.2,3.575,37.9,88.2,3.5,3.5,0.614,0.0251,323,1.43,0,35.7,28.5625,37.9,35.85,28.5,3.5,0,0,0,0,264.5,56.8,-5.25,264.5,56.8,3.499999523,18.6,0.76,317,119,0.145,15.5,1,47,20,8,FAIL
148.5,5.0275,28.45,148.5,5,3.5,-4.48,0.0685,324,3.53,2.14E-05,88.2,3.5625,34.75,88.2,3.5,3.5,-0.303,0.0169,323,0.692,1.11E-06,38.2,28.4875,9.75,38.35,28.5,3.5,0,0,0,0,269.5,56.8,-5.75,269.5,56.8,3.5,24.7,1.08,317,118,0.208,15.5,1,47,20,8,FAIL
148.5,4.775,-74.9,148.5,5,3.5,-2.74,0.0455,324,1.87,0,88.2,3.55,22.25,88.2,3.5,3.5,0.756,0.0194,323,0.822,1.35E-06,40.75,28.4375,3.5,40.95,28.5,3.5,0,0,0,0,274.5,56.85,-18.25,275.5,56.8,3.5,17.6,0.88,321,118,0.169,15.5,1,48,50,8,FAIL
149,4.965,15.95,149,5,3.5,-3.59,0.0643,325,5.25,2.01E-05,88.2,3.5625,31.625,88.2,3.5,3.5,-0.466,0.0279,323,0.425,0,43.15,28.4875,-15.25,43.35,28.5,3.5,0,0,0,0,280.5,56.8,-8.1,280.5,56.8,3.500000477,20.6,0.914,317,117,0.176,15.5,1,52,50,8,FAIL
